id,title,aliases,bpm,artist,level
1023,Re：End of a Dream,re：end of a dream|re:end of dream|梦终|美女背靠背|百合|幻梦|re|梦结束|梦的终点|完梦|终梦|俩女人|女同4|reend|reendofadream|end of a dream|re end,212,uma vs. モリモリあつし,DX 6 | DX 8 | DX 12 | DX 14
1021,ロストワードクロニカル,ロストワードクロニカル|东方归言录|lostword|归言录|lost word chronicle|东方号哭|lw|东方lostword|归言录编年史,184,東方LostWord feat.いとうかなこ,DX 4 | DX 7 | DX 10 | DX 13
1020,KING,king|汉堡王|👑|姐就是女王|无名指抠牙|剔牙|浮游生物|小夫|无名指扣牙|burger king|霸者|王|哈哈你是王,166,Kanaria,DX 3 | DX 6 | DX 9+ | DX 13
1019,永遠にゲームで対戦したいキリタン,永遠にゲームで対戦したいキリタン|东北往事|切蒲英打电动|对战游戏|切蒲英|东北切蒲英|肝帝打不赢欧皇|猫耳|永远都想玩对战游戏的切蒲英|对战|永远|主播|永远对战|永远都想对战游戏,126,GYARI,DX 2 | DX 6 | DX 9 | DX 12+
1018,雨とペトラ,雨とペトラ|雨伞|☂|雨|雨与佩特拉|雨和佩特拉|伞|佩特拉,195,バルーン,DX 3 | DX 7 | DX 9 | DX 12
1012,Paradisoda,paradisoda|侧漏|苏打|天堂汽水|sp+主题曲|soda|天堂苏打|splashplus主题曲|splash+主题曲|苏打天堂|泳装乙姬|快乐水,135,魂音泉,DX 3 | DX 7 | DX 10+ | DX 13
1009,Desperado Waltz,desperado waltz|华尔兹|第三只手|华二|安塞腰鼓|亡徒华尔兹|噔噔噔|打鼓的小女孩|地雷,172,ぺのれり,DX 5 | DX 8 | DX 11+ | DX 14
1007,ポケットからぬりつぶせ！,ポケットからぬりつぶせ！|三小只|口袋涂鸦,126,曲：中山真斗／歌：マーチングポケッツ [日向 千夏(CV：岡咲 美保)、柏木 美亜(CV：和氣 あず未)、東雲 つむぎ(CV：和泉 風花)],DX 3 | DX 6 | DX 10 | DX 13
1006,BIRTH,birth|出生,176,llliiillliiilll,DX 3 | DX 7+ | DX 12+ | DX 14
1005,ワンダーシャッフェンの法則,ワンダーシャッフェンの法則|创造奇迹的法则|百合咲|炼铜法则|小萝莉法则|六翅一桶|小百合咲|小萝莉2|百合咲2|小扎萝莉|奇迹法则|萝莉棋法则|法则|萝莉法则,170,アリスシャッハと魔法の楽団,DX 4 | DX 7+ | DX 10+ | DX 14
1004,Regulus,regulus|大奈子罗兰|真空旗袍|热咕噜|雷古勒斯|大欧派姐姐|白法院鬼叫|狮子座α|大扎修女|大萝莉|八云蓝|白法院|大奶子|女萝莉|如龙4|奶子很大|天界大奶|轩辕十四|巨乳|瑞咕噜|ysk扭大腚|大奈子姐姐|大扔子|星锑,212,お月さま交響曲,DX 5 | DX 8 | DX 12 | DX 14+
1001,Sweet Requiem,sweet requiem|sr|镇魂曲|甜蜜镇魂曲|甜蜜安魂曲|灵梦转圈|塞钱|灵梦镇魂曲|红蓝灵梦|redandblue|甘美镇魂曲~永夜遐想,190,REDALiCE & aran,DX 4 | DX 7+ | DX 10+ | DX 13+
997,アスノヨゾラ哨戒班,アスノヨゾラ哨戒班|哨戒班2|dx烧鸡班|哨戒班|烧鸡班|dx哨戒班|明日的夜空哨戒班|小哨戒班,185,Orangestar,DX 4 | DX 7 | DX 9 | DX 12+
995,Grievous Lady,grievous lady|老弱病残女|痛苦的女士|生病的女人|病女|对立|gl|有病的女士|对立拉窗帘|伞对立,210,Team Grimoire vs Laur「Arcaea」,DX 5 | DX 8 | DX 12 | DX 14
994,Cyaegha,cyaegha|赛伊格亚|赛落图亚|完型填空|dabcabcaabcadbaa|绿魔王|塞伊格亚|咲弥|咲弥削吐司|完形填空|花绿青|古神语|赛洛图亚|dabcabcd|老婆,200,USAO「Arcaea」,DX 4 | DX 7+ | DX 11 | DX 13+
991,Virtual to LIVE,virtual to live|彩虹社|管人歌|彩虹社歌|管人痴|雨刷器|vtl|虚拟生活|雨刮器|上下反怒锤|虚拟到活|节拍器,156,にじさんじ,DX 3 | DX 6 | DX 8+ | DX 12 | DX 12+
990,Climax,climax|犀利麦克斯|犀利马克思|妖艳魔男|squirt|我有很多手指|阿莱乌斯|🐍🐳|魔男|高潮|stop play maimai|香草,190,USAO,DX 4 | DX 8 | DX 12 | DX 14
989,YURUSHITE,yurushite|逢坂茜|灼眼的夏娜|红酒杯|二郎腿|原谅我|犹如屎|黄鱼|犹如史|回娄底|萝莉喝酒|萨塔妮亚|萨塔妮娅|摇晃的红酒杯|红酒|杰斯顿|火神青春版|yuru****e|🍷|娄底人|匹诺康尼|原谅|逢板茜|逢坂茜上桌|嬲你妈妈别,270,t+pazolite,DX 5 | DX 8+ | DX 12 | DX 14
983,ベノム,ベノム|猛毒|达咩|咩|🙅|venom,152,かいりきベア,DX 4 | DX 6 | DX 9 | DX 12+
982,レーイレーイ,レーイレーイ|星野爱|荷珀|抓鬼|捉鬼|抓鬼星野爱|三色幽灵|幽灵|胡桃,188,かいりきベア feat.松下,DX 4 | DX 7+ | DX 10 | DX 13 | DX 13+
980,カラッポ・ノンフィクション,カラッポ・ノンフィクション|创世纪|彩色纪实文学|空白的非虚构故事,170,Ino(chronoize) feat. 柳瀬マサキ,DX 3 | DX 7 | DX 10 | DX 13+
977,デリヘル呼んだら君が来た,デリヘル呼んだら君が来た|粉毛|卡姿兰大眼睛|叫了应召女郎结果来的是你|呼君来|应召女郎,190,ナナホシ管弦楽団,DX 3 | DX 7 | DX 10 | DX 13
976,絶対にチョコミントを食べるアオイチャン,絶対にチョコミントを食べるアオイチャン|必须要吃薄荷巧克力味冰淇淋的琴叶葵酱|chocomint ice|薄荷巧克力冰淇淋|薄荷巧克力|琴叶葵|冰淇淋|冰淇凌|绝对|巧克力冰淇淋|绝对食|超级小喵|巧克力薄荷冰淇淋|牙膏|琴叶,140,GYARI,DX 2 | DX 6 | DX 9+ | DX 12+
975,お願いマッスル,,132,紗倉ひびき（CV:ファイルーズあい）＆街雄鳴造（CV:石川界人）「ダンベル何キロ持てる？」,DX 3 | DX 6 | DX 8+ | DX 12+
974,Mutation,mutation|木他神|仁王|变种|变化|mocation|突变|变异|木忒行|木糖醇|mtt,155,Laur,DX 5 | DX 8 | DX 12 | DX 14
973,Beautiful Future,beautiful future|雷炎|美好未来|大好前程|无一物啊啊|美丽未来|美味|美好的未来,172,PSYQUI,DX 4 | DX 8 | DX 10+ | DX 13+
972,Komplexe,komplexe|大黑姬|雄氏老方|kom|黑姬|黑姬唱歌|complex,165,雄之助 feat. Sennzai,DX 3 | DX 7+ | DX 11 | DX 13+
970,"≠彡""/了→","≠彡""/了→|绝赞熊|太空熊|机密a|宇宙迪拉熊|熊二|キミツアー|≠|kimitour|秘密计划A|三了|火箭熊|キミツア|绝赞天堂|星际传奇|→|心肺功能检查|不等于三引号斜杠了左箭头|立了|你跌来了|太空迪拉熊|你爹来咯|你爹来了",222,水野健治,DX 5 | DX 9 | DX 12+ | DX 14
965,felys -final remix-,felys -final remix-|风流韵事|飞叶子|开花歌|felys|非礼死|风流原神|fely|飞雷神|凤梨酥|菲利斯|菲莉丝|核艺味,180,onoken,DX 4 | DX 7+ | DX 10+ | DX 14
963,Jörqer,jörqer|别急1.5|pvq|qer|猫头鹰|jorqer|joker|小金熊|周可儿|j歌,98,owl＊tree feat.yu＊tree,DX 3 | DX 7 | DX 11+ | DX 13+
962,BATTLE NO.1,battle no.1|战斗，爽！|一战|聚众斗殴|战地一|战地1|tanoc|好多人|阿莫阿莫|打胶第一名|战斗爽|第一战|缝合怪|干架第一名|第一名|音游难忘今宵|14个男人|打架第一|打架第一名,200,TANO*C Sound Team,DX 6 | DX 8 | DX 12 | DX 14
961,悪戯センセーション,悪戯センセーション|大小姐|二小姐|大妹|恶戏sensation|淘气感觉|恶戏,192,森羅万象,DX 4 | DX 7+ | DX 9+ | DX 12+
960,乙女解剖,乙女解剖|解剖|乙女|紫璃|乙女姐婆,134,DECO*27,DX 2 | DX 6 | DX 8+ | DX 12
959,アンクローズ・ヒューマン,アンクローズ・ヒューマン|敬爱|玻璃心|unclosehuman|unclosed human|unclose human|里表情人2|永不落幕的人,178,作曲：カジャ　作詞：傘村トータ　編曲：ねじ式　調声：シリア,DX 3 | DX 7 | DX 9+ | DX 13
958,命に嫌われている,命に嫌われている|命嫌|被生命所厌恶|被生命厌恶|嫌命短|超羽天狼星|被生命所厌恶着|核客男神|嫌命长,200,カンザキイオリ,DX 3 | DX 7 | DX 10 | DX 12+
957,宛城、炎上！！,宛城、炎上！！|钠离子|宛城|赤赤|宛城炎上|炎上|enjo|enjou|大宇宙|a9|四大天王,175,Cranky feat.おもしろ三国志,DX 5 | DX 8+ | DX 12 | DX 13+
950,popcorn,popcorn|高松灯|企鹅警长|帝企哥|出警|企鹅物流|爆米花,130,happy machine,DX 3 | DX 7 | DX 9 | DX 13
949,はちみつアドベンチャー,はちみつアドベンチャー|蜂蜜冒险|はちみ|大小福瑞|蜂蜜adventure|蓝色侏儒小熊|小孩坐大车|熊妈妈|小孩开大车|哈基米,160,Yunomi feat.nicamoq,DX 4 | DX 7 | DX 10 | DX 12+
948,CHOCOLATE BOMB!!!!,chocolate bomb!!!!|cho爆炸|答辩2|巧克力炸弹|巧克力蚌埠|🍫💣|巧克力爆,190,YUC'e,DX 4 | DX 8 | DX 11+ | DX 13+
945,Witches night,witches night|恋恋|东方紫发女|古明地恋|魔女的夜|魔女之夜,154,Liz Triangle,DX 3 | DX 6 | DX 9 | DX 12+
943,全力ハッピーライフ,全力ハッピーライフ|全力|全力幸福生活|全力哈皮|全力happylife|吉他女神2|铃仙|全力幸福|🐰👋|兔女郎鱼尾,190,森羅万象,DX 4 | DX 7 | DX 10 | DX 12+
942,封焔の135秒,封焔の135秒|激烈的战斗场面|封焰的135秒|大战老头|封焰的135|封焰135|老头大战少女|135|橘优羽|封烟|封焰的2分15秒|封焰|135秒|美国大选|间奏の135秒|琴柳大战赫拉格|机厅着火|夏天的机厅|激烈的打架场景,200,大国奏音,DX 5 | DX 8+ | DX 12+ | DX 14+
941,GRÄNDIR,grändir|德文|瓜点|gr|grandir|甘地,170,Rigel Theatre feat. ミーウェル,DX 4 | DX 7+ | DX 11 | DX 13+
931,Catch the Wave,catch the wave|10|抓波浪|歌姬计划|抓浪|ctw|👆🏻👌🏻|抓波,153,livetune,DX 3 | DX 6 | DX 9+ | DX 12
928,CHAOS,超死|傻逼|大粪|屎|粪便|超市,150,Æsir「Cytus Ⅱ」,DX 5 | DX 7+ | DX 11+ | DX 13+
920,KILLER B,killer b|王女|杀人蜂|杀手b|果然敌人|杀b,130,梅とら「#コンパス」,DX 3 | DX 6 | DX 10 | DX 12+
919,グラーヴェ,グラーヴェ|hello|grave|嘟嘟嘟,185,niki「#コンパス」,DX 3 | DX 7 | DX 9+ | DX 12+
918,バイオレンストリガー,バイオレンストリガー|jerry|危险扳机|暴力扳机|陶大冲|扳机|暴力板机|暴力拆机|杰瑞|megumegu,196,八王子P「#コンパス」,DX 5 | DX 7+ | DX 10 | DX 13
917,クレイジー・ビート,クレイジー・ビート|crazybeats|狂热节拍|狂乱节拍|双人蹦迪|crazybeat|crazy beat|致命节奏|疯狂节拍,130,さつき が てんこもり「#コンパス」,DX 3 | DX 6 | DX 9+ | DX 12+
916,タテマエと本心の大乱闘,タテマエと本心の大乱闘|本心大乱斗|本心|场面话与真心的大乱斗|大乱斗|椿批金曲|蓝原椿,180,曲：鯨井国家／歌：藍原 椿(CV：橋本 ちなみ),DX 5 | DX 7+ | DX 10 | DX 12+
915,UTAKATA,utakata|亚索|拔刀|泡沫|维吉尔,185,曲：ゆよゆっぺ／歌：九條 楓(CV：佳村 はるか),DX 4 | DX 7 | DX 9 | DX 12+
914,最強 the サマータイム!!!!!,最強 the サマータイム!!!!!|泳装|最强,178,曲：村カワ基成／歌：オンゲキシューターズ,DX 4 | DX 7 | DX 9+ | DX 12+
913,Valsqotch,valsqotch|征服|do_while|金色奶龙|别急7|kop1|迪拜熊|大金熊|熊大|熊熊|金库玛|银币|金色滴蜡熊|金熊|黄金滴蜡熊|世界华尔兹|金夏阳|黄金熊|黄金迪拉熊|金色迪拉熊|金迪拉熊|金熊惨案|ysk痛失首赢|kop2019决赛曲,125,owl＊tree feat.chi＊tree,DX 6 | DX 8+ | DX 13 | DX 14+
909,Black Lair,black lair|黑巢|bl|公主斗恶龙|黑骗子,150,削除 feat. void (Mournfinale),DX 5 | DX 8 | DX 11 | DX 13+
905,アンドロイドガール,アンドロイドガール|安卓少女|仿生少女|安卓女|琪亚娜|安卓女孩|androidgirl,192,DECO*27,DX 4 | DX 7+ | DX 10 | DX 12+
903,だから僕は音楽を辞めた,だから僕は音楽を辞めた|团长|エイミー|放弃音乐|于是我放弃了音乐|所以我放弃了音乐|奥尔加|仆音乐辞|音辞|音乐辞,150,ヨルシカ,DX 2 | DX 6 | DX 8+ | DX 12+
901,ヤミツキ,ヤミツキ|痴迷,208,MARETU,DX 4 | DX 7 | DX 10 | DX 12+
900,モ°ルモ°ル,モ°ルモ°ル|morumoru|毛儿|么么|蹦蹦炸弹|毛儿毛儿|毛肚儿毛肚儿|摸了摸了|モルモル,176,sasakure. UK,DX 6 | DX 8 | DX 12 | DX 13+
898,ここからはじまるプロローグ。,ここからはじまるプロローグ。|从此开始的序章|从现在开始的序曲|小狐狸|福瑞举剑|prologue|小生煎|口口一夕|兽太|福瑞小英雄|猫圣剑|电子福瑞|由此开始的序章|序章|福瑞控|小圣剑|小福瑞|像素福瑞|像素圣剑|圣剑0|prologue starting|福瑞勇者|狐狸剑|松鼠|序言|福瑞救老婆|小福瑞找对象|从这里开始的序章,182,ああああ,DX 4 | DX 7+ | DX 10+ | DX 13
896,Bad Apple!! feat.nomico (REDALiCE Remix),bad apple!! feat.nomico (redalice remix)|小红的烂苹果|badappleremix|dx坏苹果|坏苹果3|红苹果|烂苹果remix|🍎|坏苹果remix|烂苹果3|小红坏苹果|坏苹果蹦迪版|烂苹果,170,Masayoshi Minoshima × REDALiCE,DX 3 | DX 7 | DX 10 | DX 12+
894,立川浄穢捕物帳,立川浄穢捕物帳|青岛侦探事务所|青岛市公安局|立川净秽捕物帐|立川|捕物帐,210,青島探偵事務所器楽捜査部B担,DX 4 | DX 7+ | DX 11 | DX 13+
893,BOKUTO,bokuto|→↓→↓→↓→↓|破裤头|剥裤头|波裤头,188,じーざすP feat.kradness,DX 4 | DX 7 | DX 11 | DX 13
892,幾望の月,幾望の月|几望月|几望|几望之月|望月|几望的月,276,なきゃむりゃ,DX 4 | DX 7+ | DX 10+ | DX 12+
891,サヨナラチェーンソー,サヨナラチェーンソー|再见电锯|电锯缘兔|电锯人|电锯|再见了电锯,154,くらげP,DX 4 | DX 6 | DX 9+ | DX 12
890,アポカリプスに反逆の焔を焚べろ,アポカリプスに反逆の焔を焚べろ|于启示录上燃烧的叛逆火焰|反逆|apocalypse rebellious|在启示录上点燃叛逆的火焰|反逆焰|800块|八百块钱,222,cosMo＠暴走AlterEgo,DX 7 | DX 8 | DX 12 | DX 14
889,TEmPTaTiON,temptation|小萝莉|百合咲|dy|小天使|塔铺忒深|引诱|mika|轻语|肯德基六翅桶|诱惑|百合咲低语|小萝莉的诱惑|百合咲mika|小萝莉耳语|肘击百合咲|man|曼巴|temp,160,かねこちはる,DX 6 | DX 8 | DX 12+ | DX 14+
886,太陽系デスコ,太陽系デスコ|太阳系disco|👇🏻😐👆🏻👇🏻😐👆🏻|太阳系|太田顺也|太阳系迪斯科,150,ナユタン星人,DX 4 | DX 6 | DX 9+ | DX 12
884,管弦楽組曲 第3番 ニ長調「第2曲（G線上のアリア）」BWV.1068-2,管弦楽組曲 第3番 ニ長調「第2曲（g線上のアリア）」bwv.1068-2|g弦上的咏叹调|二长调|妹妹拉小提琴|小女孩齐打交|管弦乐|管弦乐组曲|g弦|地雷,180,月鈴 那知（ヴァイオリン） 伴奏：イロドリミドリ,DX 5 | DX 7+ | DX 10 | DX 13+
883,Agitation！,agitation！|agi|gbc|吉他姐2,163,舞ヶ原高校軽音部,DX 5 | DX 7 | DX 10 | DX 12
881,Yakumo >>JOINT STRUGGLE (2019 Update),yakumo >>joint struggle (2019 update)|2019|八云一家|八云紫|压裤摸|八云|yakumo|八雲,187,くっちー (DARKSIDE APPROACH),DX 4 | DX 7+ | DX 11 | DX 13+
880,"Little ""Sister"" Bitch","little ""sister"" bitch|小妹妹臭婊子|bitch|lsb|婊子|小婊子|小婊妹|小sb|碧池|小标志|小姐姐",185,t+pazolite,DX 4 | DX 7+ | DX 11 | DX 13+
879,Titania,titania|踢他奶|蓝毛萝莉|体坛|江江|江江比✌️|qqn比耶|天卫三|tinan|双色球|缇坦妮娅|踢他娘|✌|泰坦尼亚|江江比耶|✌🏻|✌️|☁🐼✌|蓝毛小萝莉|二氧化钛|踢她娘|有栖,212,xi,DX 6 | DX 8 | DX 12 | DX 14+
878,玩具狂奏曲 -終焉-,玩具狂奏曲 -終焉-|玩具|玩具狂奏曲|别急23|第五人格|玩具狂奏曲-终焉-|出生狂奏曲,130,きくお,DX 5 | DX 8 | DX 13 | DX 13+
876,福宿音屋魂音泉,福宿音屋魂音泉|魂音泉|福州温泉|福州男同|敬业福,162,魂音泉,DX 4 | DX 7 | DX 10+ | DX 13
872,アマツキツネ,アマツキツネ|天狗|兰立忠|👍😁👍|刻俄柏|天狐,190,まらしぃ,DX 2 | DX 7 | DX 9 | DX 11+
871,星屑ユートピア,星屑ユートピア|星屑乌托邦|星屑,240,otetsu,DX 3 | DX 7 | DX 10+ | DX 12+
870,骸骨楽団とリリア,骸骨楽団とリリア|👉🏻😕👈🏻|骸骨|莉莉亚|骸骨乐团|骸骨乐团与莉莉亚|腿子,260,トーマ,DX 3 | DX 7+ | DX 11 | DX 13
869,デンパラダイム,デンパラダイム|denparadigm|木棍入侵正方形他家|电波|传送带|电波范式|电波模范,220,lumo,DX 3 | DX 7+ | DX 11+ | DX 13
866,だれかの心臓になれたなら,だれかの心臓になれたなら|如果能成为谁的心脏的话|如果能成为谁的心脏|心脏|想要成为谁的心脏,145,ユリイ・カノン,DX 3 | DX 6 | DX 9 | DX 11+
865,グリーンライツ・セレナーデ,グリーンライツ・セレナーデ|魔法未来2018|绿光|绿光小夜曲|墨芷|绿灯小夜曲|绿灯,200,Omoi,DX 3 | DX 7 | DX 10 | DX 12+
864,METEOR,meteor|流星|陨石,170,DIVELA,DX 3 | DX 7 | DX 9 | DX 12
863,Blows Up Everything,blows up everything|爆|6级白谱|吹|吹爆|bue|吹爆一切|拆爆|嘿嘿歌|吹吹爆|全都可以炸完！,215,USAO,DX 5 | DX 9 | DX 11+ | DX 13+ | DX 14
859,Jump!! Jump!! Jump!!,jump!! jump!! jump!!|跳跳跳|jump|芳文跳|跳三下|元气少女蹦蹦蹦|三蹦子,183,曲：宮崎誠／歌：オンゲキシューターズ,DX 3 | DX 7 | DX 9 | DX 12
858,アカリがやってきたぞっ,アカリがやってきたぞっ|来了哦|akari|来了哟|阿卡莉|绁星灯|akari来了哦|来了|阿卡丽|小灯,136,GYARI,DX 3 | DX 6 | DX 10 | DX 12+
857,STARTLINER,startliner|音击|キミト|内鬼|きみと|君と|wifi满格|起跑线,135,曲：kz(livetune)／歌：オンゲキシューターズ,DX 2 | DX 6 | DX 9 | DX 11+ | DX 12
856,イカサマライフゲイム,イカサマライフゲイム|预言小丑|人生游戏|lifegame|虚伪人生游戏|骗人的人生游戏|骗人的lifegame|作弊生存游戏|骗人的生命游戏|骗人的life game,200,kemu,DX 4 | DX 7+ | DX 10+ | DX 12+
854,ナイト・オブ・ナイツ (Cranky Remix),ナイト・オブ・ナイツ (cranky remix)|nok2|夜骑|咲夜|夜骑remix|盗版夜骑|夜骑2|cranky夜骑|night of knights|dx夜骑|cranky也要当夜骑|十六夜咲夜|nok|remix夜骑,180,ビートまりお × Cranky,DX 4 | DX 7 | DX 10 | DX 13
852,メルティランドナイトメア,メルティランドナイトメア|春卷饭|可爱歌|melty|meltyland|梦魇|小粉|melty land nightmare|原子能酸菜,140,はるまきごはん,DX 2 | DX 6 | DX 8+ | DX 11+
851,メルト,メルト|简笔画|melt|融化|熔化|x儿卜|叉儿卜|溶解,170,supercell,DX 3 | DX 6 | DX 8+ | DX 11+
847,超常マイマイン,超常マイマイン|咕噜咕噜|超常滴蜡熊|超常|大逼圈入门曲|超常maimai|旋转迪拉熊,178,ナユタン星人,DX 3 | DX 7 | DX 10 | DX 12+ | DX 13+
844,MAXRAGE,maxrage|暴怒|红按钮|极怒|😡|超雄|绝赞交互|迪卢克按按钮|樱雨|红温|迪卢克|满怒|超级生气|好生气|良怒2|红色重启|迪卢克按地雷|核按钮|巨他妈生气|小七|很生气|极限红温|气炸了|迪卢克按炸弹|气炸|狂怒|急怒|续标识|麻油按按钮,222,EBIMAYO ,DX 5 | DX 7+ | DX 11 | DX 13+ | DX 14
842,Secret Sleuth,secret sleuth|ss|兔爷快乐歌|言叶2|秘密侦探|咪咪蒸蛋,288,島爺×蜂屋ななし,DX 2 | DX 7 | DX 10+ | DX 13 | DX 13+
841,BLACK ROSE,black rose|黑玫瑰|迪卢克|黑肉丝,145,S!N・+α/あるふぁきゅん。×ALI PROJECT,DX 2 | DX 6 | DX 9+ | DX 12
839,PANDORA PARADOXXX,pandora paradoxxx|潘多拉|最水15|天苍苍野茫茫|天苍苍野茫茫风吹草低见牛羊|kop5决赛二号曲|随个15|潘|今日舞萌|kop5官方严选|100日元|天苍苍，野茫茫，风吹草低见牛羊|新手教程|噔噔|很急|推荐乐曲排行榜|舞状元|原神|水15|潘多拉悖论|xxx|pp|特朗普和黄仁勋拼机|我有玉玉症|天苍苍|潘多拉魔盒|我有抑郁症|15级吃分推荐榜1|最简单15|盘,150,削除,STD 7+ | STD 11 | STD 13+ | STD 14+ | STD 15
838,the EmpErroR,the emperror|↗️↘️↗️|钢琴冒烟的艺术家|皇帝|两小儿跳棋|农夫山泉|emperror|跳棋|👫|跳一跳|vinta|siesta|东海帝皇|俩跳棋|电子脉冲错误|西瓜皮|nenene|爱神|怡宝和农夫山泉|锅盖头跳棋|电磁脉冲错误|皇|农夫山泉和怡宝|刘禹锡|the emperor|刘禹锡三年理白帝|我的苦爱|emperor|jmt,240,sasakure.UK,STD 5 | STD 10+ | STD 13 | STD 14+ | STD 14+
837,雷切-RAIKIRI-,雷切-raikiri-|噔噔噔噔|两把刀|影刃|纯粹的强大|地雷女切手手|梦想一心|雷切|你们怎么解读出我和他切割的,165,kanone,STD 7 | STD 9 | STD 12+ | STD 14+ | STD 14+
835,Alea jacta est!,alea jacta est!|魂5|avemujica|黑人击剑|🤺|木已成舟|骰子已经掷下|宝可梦剑盾|aj|农具打架|求求你们不要再打啦|科比肘击詹姆斯|骰子已被掷下|孤注一掷|击剑|2025春晚|种植园纷争|黑人打架|aje|打架|种植园纠纷|黑人打胶|🗿|白人打架|种植园争端|你们不要再打辣|覆水难收|破釜沉舟|黑人,162,BlackY fused with WAiKURO,STD 7 | STD 9+ | STD 12+ | STD 14 | STD 14+
833,QZKago Requiem,qzkago requiem|茄子|巧克力大战香子兰|🍆|嵯峨大战凯尔希|茄子卡狗|猫中毒|哪吒大战敖丙|两只猫打架|茄|凯尔希大战嵯峨|白毛貓耳樣の敗北|猫猫打架|毒牛奶|猫咪打架|猫娘打架|假奶害死猫|安魂曲|羊村守护者11|w4喜羊羊对战彩框喜羊羊|喜洋洋与灰太狼|🍆💳🐶|喜羊羊vs暗黑喜羊羊|毒牛奶害人不浅|垃圾桶安魂曲|茄皇|mr为什么能自选两首|fantastic clear!|qz|雅迪|黑猫打白猫|gdp2|铃芽之旅|猫打架|牛奶2|对立大战光光,257,t+pazolite,STD 7 | STD 10+ | STD 13 | STD 14+ | STD 14+
832,End Time,end time|endtime|et|终时|伊岛|终焉时刻|最后的老时|终章|结束啦|终焉之时|终末之时|雅迪,180,Cres.,STD 5 | STD 9 | STD 12+ | STD 14+
829,Imperishable Night 2006 (2016 Refine),imperishable night 2006 (2016 refine)|灵梦玩火|永夜抄2006|2006|2016|永夜抄,161,ゆうゆ / 篠螺悠那,STD 5 | STD 8+ | STD 12 | STD 13+
827,最終鬼畜妹フランドール・S,最終鬼畜妹フランドール・s|二小姐|蓝蓝路|最终鬼畜妹|鬼畜妹|二妹|最终鬼畜妹s|最终鬼畜妹芙兰朵露,200,ビートまりお(COOL＆CREATE),STD 4 | STD 7+ | STD 11 | STD 12 | STD 13+
826,Altale,altale|tga年度最佳|开心的小曲儿|别急2|阿泰尔|机器人|削除的电线|你先别急|机器人钓鱼|电线|漏电电线|天线,90,削除,STD 4 | STD 8 | STD 12 | STD 13+
824,命ばっかり,命ばっかり|命没|沙发太|蓝色男人坐沙发|只有命|只为生命|命|全是命,128,ぬゆり,STD 4 | STD 7+ | STD 10 | STD 12+
821,Lost Princess,失落公主,150,ペコリーヌ（M・A・O）、コッコロ（伊藤美来）、キャル（立花理香）「プリンセスコネクト！Re:Dive」,STD 4 | STD 7 | STD 10 | STD 11 | STD 12
819,true my heart -Lovable mix-,true my heart -lovable mix-|真我心|打电话,135,ave;new feat.佐倉紗織,STD 4 | STD 7 | STD 10 | STD 12
817,ラブって♡ジュエリー♪えんじぇる☆ブレイク！！,ラブって♡ジュエリー♪えんじぇる☆ブレイク！！|快盗天使break|刺猬,238,あべにゅうぷろじぇくと feat.天月めぐる＆如月すみれ「ツインエンジェルBREAK」,STD 6 | STD 8 | STD 11+ | STD 13
816,奏者はただ背中と提琴で語るのみ,奏者はただ背中と提琴で語るのみ|月玲那知|月玲妹妹躺沙发|美少女躺沙发|奏者|奏者背后的提琴在说话|提琴,230,月鈴 那知(CV:今村 彩夏),STD 7 | STD 9 | STD 12 | STD 13+
815,イロトリドリのメロディ,イロトリドリのメロディ|小仏凪|彩绿之歌|多彩旋律|端茶,140,小仏 凪(CV:佐倉 薫),STD 3 | STD 7 | STD 10+ | STD 12+
814,-OutsideR:RequieM-,-outsider:requiem-|拉面|🍜|妹子嗦面|outsider|嗦拉面|吃面|我和我的泡面|杯面|泡面|阿梓喵吃面|吃拉面|吃泡面|猫吃面,181,箱部 なる(CV:M・A・O),STD 4 | STD 7+ | STD 11 | STD 13+
813,White Traveling Girl,white traveling girl|wtg|白旅女|白色旅行女孩|白色旅行少女|萃香|西瓜fumo|白色旅人,154,A-One,STD 4 | STD 7+ | STD 10+ | STD 13
811,【東方ニコカラ】秘神マターラ feat.魂音泉【IOSYS】,【東方ニコカラ】秘神マターラ feat.魂音泉【iosys】|秘神摩多罗|东方〇起|东方勃起|见前|秘神,168,ARM (IOSYS),STD 5 | STD 8 | STD 11+ | STD 13
808,Kattobi KEIKYU Rider,kattobi keikyu rider|收到|电车妹|京急线|叮叮叮|丁丁电车|京急|电车骑士|五块钱|电车娘|电车|京急电车|松江有轨|列车|叮叮叮叮叮|爱上火车|叮叮电车|丁丁车|叮叮车|呦西哟西|京急电铁|电车难题|新干线|叮叮,220,Sampling Masters MEGA,STD 7 | STD 9 | STD 13 | STD 13+
794,TiamaT:F minor,"tiamat:f minor|白豆|提亚马特|tfboys|黑神话|绝赞交互|猩猩歌|大猩猩|提提，提提提|手感提|猩猩比|提一提|黑神话悟空|m t:f|tiama t:fboys|🦍🦍,🦍🦍🦍|🦍|提亚玛特|tf|健身教练|泡泡玛特|ttf|猩手教程|提|提提，提提提！|猩猩|tf boys|猩|提暗示|提暗示？|提提提|提你妈|不要再提了",215,Team Grimoire,STD 7 | STD 10 | STD 13 | STD 14+
793,セイクリッド　ルイン,セイクリッド ルイン|肾虚|太鼓达人|圣灭|圣墟,186,Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より,STD 7 | STD 9+ | STD 12+ | STD 13+
